id_bien,adresse,surf_carrez,nb_lot,type_local,surf_reelle,nb_piece,idcom
78650AT664,10  AV DE LA PRISE D EAU,134.32,1,Maison,80,4,2356
78396AB312106,3  RUE ARISTIDE BRIAND,47.07,2,Appartement,45,2,2370
78126AC225792,1   HAU DES MESANGES,62.48,2,Appartement,65,3,2372
78146AI71889,1  RUE DU DOCTEUR ROCHEFORT,69.93,2,Appartement,72,3,2366
78586BK55045,59  RUE DES COURLIS,66.61,1,Maison,65,4,2360
78358AO53133,35  AV BELLEFORIERE,56.29,1,Appartement,55,3,2359
78372AM3883,12  RUE ALEXANDRE DUMAS,53.65,2,Appartement,47,3,2355
78490AZ3181,452  AV DES SABLONS,47.77,1,Appartement,48,2,2357
78490AE5953,35  RUE DES EBISOIRES,73,2,Appartement,73,3,2357
78124BP1991,91  RUE DE BEZONS,45.55,2,Appartement,37,3,2363
78165AM1606,54  RUE HENRI PROU,23.08,1,Appartement,26,1,2358
78165AO2892292,1  ALL DE MONTFORT,63.99,2,Appartement,64,3,2358
78674AK308105,1  RUE DU JEU DE PAUME,63.96,1,Appartement,63,3,2367
78124CA227180,1  RUE GEORGES BERNANOS,43.7,1,Appartement,43,2,2363
78586AM41212,4  ALL OCTAVE MIRBEAU,95.99,1,Appartement,99,5,2360
78586BM33519,1  RUE MICHELET,28.5,2,Appartement,22,2,2360
78358AT5310,8  PL MARINE,92.67,4,Appartement,98,4,2359
78586AE9095,30  RUE DE SAINT EXUPERY,109.68,1,Appartement,100,5,2360
78311AN5484,53  RUE ALEXANDRE DUMAS,52.19,1,Maison,48,3,2364
78650AN9710,3 B RUE ALBERT JOLY,16.85,1,Appartement,17,1,2356
78502AH2416,2  RTE DE VERSAILLES,34.06,1,Appartement,34,2,2368
78358AW58562,126  AV GENERAL DE GAULLE,67.35,1,Appartement,67,2,2359
78358AE30311,39  AV LE KAIN,52.01,1,Appartement,55,2,2359
78146AN72072,9  RUE DE LA VOIE POISSONNIERE,81.87,2,Appartement,82,4,2366
78190AH3222,1 B RUE DE L ILE,22.95,5,Appartement,22,2,2362
78146AT962112,3 B RUE DES ECOLES,72.96,1,Appartement,72,3,2366
78650AN32734,13  RUE DU MARECHAL JOFFRE,47.33,2,Appartement,46,3,2356
78190AK62265,7  AV CARNOT,88.13,1,Appartement,90,3,2362
78490AZ318214,1040  AV DU GENERAL DE GAULLE,70.1,1,Appartement,70,3,2357
78490AM129123,10  RUE MICHEL ANGE,76.63,1,Maison,78,4,2357
78586BP575154,2  RUE DE VERDUN,63.19,1,Appartement,66,4,2360
78224AC2510,10  RES DES PLANTES,65.51,1,Maison,65,4,2365
78146AK41217,16  BD DE LA REPUBLIQUE,39.5,1,Appartement,36,3,2366
78224AK125770,12  RTE DE SAINT NOM,112.45,2,Appartement,116,5,2365
78586AZ509178,33  RUE LEBON,55.39,2,Appartement,58,3,2360
78650AO2131,9  RTE DE LA PLAINE,252.79,1,Maison,249,9,2356
78418AT142113,57  RUE HENRI RICHAUME,54.66,2,Appartement,56,3,2369
78190AK75919,41  AV DE VERDUN,67.12,2,Appartement,66,3,2362
78490AA300116,97  RUE MARCEL DECARRIS,40.95,1,Appartement,42,2,2357
78650AS11217,5  RTE DES CULTURES,67,2,Appartement,65,4,2356
78165AE29513,14  RUE TRISTAN BERNARD,53.68,2,Appartement,54,3,2358
78350AT871501,21  RUE DE MONTBUISSON,80.23,2,Appartement,88,4,2361
78418AV48081,18  RUE GASTON VOILLEREAU,59.72,2,Appartement,67,3,2369
78146AO1546,139  RUE DES LANDES,38.6,1,Appartement,38,2,2366
78372AD3942051,9  AV AUGUSTE RENOIR,100.48,3,Appartement,98,5,2355
78490AH19602,5  AV DE SAINT GERMAIN,44.43,2,Appartement,46,2,2357
78311AP8821312,36  RUE DE LA MARNE,70.36,1,Appartement,67,3,2364
78571AB1401,21  RUE CHARLES DE GAULLE,201.66,1,Maison,110,4,2374
78490AE59802,59  RUE DES EBISOIRES,92.8,2,Appartement,102,5,2357
78311AR16512,15 B BD JEAN JAURES,35.16,1,Appartement,29,2,2364
78146AN124100,16  RUE DES PANIERS GONDS,119.5,1,Maison,66,3,2366
7892AO32361,2  RES TROIS FORETS,72.86,2,Appartement,73,4,2371
78372AE809107,5  RES DE LA SABOTTE,54.32,2,Appartement,53,3,2355
78490AH19362,7  AV DE SAINT GERMAIN,44.67,2,Appartement,46,2,2357
78146AC49827,18  AV GAMBETTA,75.7,2,Appartement,76,4,2366
7892AH19414,24  RUE YVAN TOURGUENEFF,46.05,2,Appartement,52,2,2371
78165AO2892189,8  ALL DE LA BRETECHE,62.99,2,Appartement,63,3,2358
78490BH60718,143  RUE PHILIPPE SOUPAULT,86.56,1,Maison,87,4,2357
78586AM41064,4  CHE ANDRE DERAIN,55.01,1,Appartement,55,2,2360
78490AV137310,3  RUE D ANJOU,68.42,1,Appartement,72,3,2357
78418AV11756,4  RUE JEAN JAURES,14.19,1,Appartement,64,3,2369
78146AR142201,85  AV DU MAL FOCH,58.26,3,Appartement,59,3,2366
78490BN3558,13 B RUE ALBERT EINSTEIN,54.94,1,Appartement,56,2,2357
78165AO343232,5  ALL DE L AQUEDUC,73.79,2,Appartement,74,4,2358
78358AW27613,11  RUE DE L ENTENTE CORDIALE,73.4,2,Appartement,76,4,2359
78126AM471211,10   RES DU BEL EBAT,77.24,2,Appartement,78,3,2372
78586BO54710,11  RUE HENRI REGNAULT,65.03,1,Appartement,50,3,2360
78586BO5203,14  ALL DES CYPRES,29.16,1,Appartement,30,2,2360
78650AB20053,132  BD CARNOT,13.9,1,Appartement,15,1,2356
78124BC4043,3  RUE MARCEL AYME,62.58,1,Appartement,62,3,2363
78586BO1706,112  AV DE LA REPUBLIQUE,42.3,1,Appartement,42,3,2360
78490AM129109,17  RUE MICHEL ANGE,85.33,1,Maison,89,2,2357
78586AV73220,82  RUE PRESIDENT ROOSEVELT,29.37,1,Appartement,30,1,2360
78146AK3513,15 B RUE BRUNIER BOURBON,30.89,2,Appartement,23,2,2366
78124BP35249,51  BD CARNOT,59.8,1,Appartement,60,3,2363
78126AL43653,29  AV LUCIEN RENE DUCHESNE,48.96,1,Appartement,45,2,2372
7892AO32612,5  RES TROIS FORETS,73.43,2,Appartement,73,4,2371
78674AL3165,2  RLE DES GONDI,95.42,2,Appartement,99,4,2367
78586AV82631,59  AV MAURICE BERTEAUX,38.12,1,Appartement,39,2,2360
78126AM47176,4   RES DU BEL EBAT,92.01,2,Appartement,91,5,2372
78372AL8276,13  AV DE L ABREUVOIR,70.3,2,Appartement,71,3,2355
78372AB101124,7  SQ DE VERSAILLES,53.11,2,Appartement,51,3,2355
78126AL43658,29  AV LUCIEN RENE DUCHESNE,70.17,1,Appartement,69,3,2372
78126AM471323,15   RES DU BEL EBAT,66.72,2,Appartement,66,3,2372
78650AR2780,15  RUE DE VERDUN,24.44,2,Appartement,37,1,2356
78358AO241379,37  AV EUGENE ADAM,53.83,2,Appartement,54,3,2359
78674AH33930,2  SEN DES POMMIERS,44.75,1,Appartement,44,2,2367
7892AB25311,74  QUAI BOISSY D ANGLAS,67.23,2,Appartement,72,4,2371
78372AD3584064,16  ALL CLAUDE MONET,103.03,2,Appartement,103,5,2355
78358AE30616,45 B AV LE KAIN,73.77,1,Appartement,71,3,2359
78124BW1842,7  RUE DE L EGALITE,64.15,1,Maison,60,3,2363
78650AH3056,19 B RTE DE MONTESSON,65.51,1,Appartement,75,3,2356
78650AN9310,6  RUE THIERS,19.07,1,Appartement,29,2,2356
78126AE278541,1  ALL D ANJOU,56.41,2,Appartement,56,3,2372
78165AC23154,2  RUE HECTOR BERLIOZ,56.19,2,Appartement,57,1,2358
78502AI242308,9  RUE DE LA FONTAINE ST MARTIN,69.95,1,Appartement,75,3,2368
78490AI370117,3  RUE DE LA HAISE,73.6,2,Appartement,76,4,2357
78502AI242222,2  RUE DE LA FONTAINE ST MARTIN,87,1,Appartement,83,4,2368
78358AI3644,34  RUE DU PRIEURE,76.48,1,Appartement,49,3,2359
78358AI90113003,3  RUE DES GRAVIERS,22.61,2,Appartement,23,1,2359
78165AO343277,7  ALL DE L AQUEDUC,62.85,2,Appartement,64,3,2358
78650AH592,45  ALL DES BOCAGES,93.15,1,Maison,77,3,2356
78490AI2982,275  RUE ABEL GUYET,25.03,1,Appartement,25,1,2357
78586BP4849,3  PL DU COLONEL FABIEN,79.15,2,Appartement,78,4,2360
78586AW56434,89  RUE PRESIDENT ROOSEVELT,63.11,1,Appartement,63,3,2360
78146AL271274,15  RUE ANDRE DERAIN,67.74,2,Appartement,74,4,2366
78146AK13075,48  AV DU MAL FOCH,141.24,1,Appartement,139,5,2366
78126AI101022,37  AV LAMARTINE,36.82,2,Appartement,38,2,2372
78586AY5312,134  AV MAURICE BERTEAUX,66.1,1,Appartement,65,3,2360
78650AR1016,47  AV DE LORRAINE,80.4,1,Appartement,81,3,2356
78311AR68415,152  PL ANDRE MALRAUX,68.12,1,Appartement,68,3,2364
78350AZ434,19  RUE DU PROFESSEUR TUFFIER,24.03,2,Appartement,23,1,2361
78490AZ7322,561  AV DES SABLONS,74.15,1,Appartement,73,4,2357
78455AD2291,69  RUE ANDRE LE BOURBLANC,181.1,1,Maison,181,6,2373
78586AE259119,26  PROM MAXIME GORKI,69.75,2,Appartement,70,4,2360
78126AB56108,35   RES ELYSEE 2,71.28,2,Appartement,71,3,2372
7892AO328,6  RES TROIS FORETS,61.67,2,Appartement,62,3,2371
78490AH19298,7  AV DE SAINT GERMAIN,44.28,2,Appartement,46,2,2357
78165AO2892306,1  ALL DE MONTFORT,63.84,2,Appartement,63,3,2358
78190AL1307218,58  RUE DES PONTS,102.04,2,Appartement,101,4,2362
78586AY5274,1  RUE GALLIENI,42.24,2,Appartement,43,2,2360
78455AM117,3  ALL DES GRANDS CLOS,139.69,1,Maison,135,6,2373
78502AI242443,1  RUE DE LA FONTAINE ST MARTIN,96.3,1,Appartement,99,5,2368
78586BE20217,37  AV JULES REIN,89.24,2,Appartement,93,5,2360
78418AT142122,57  RUE HENRI RICHAUME,44.64,2,Appartement,42,2,2369
78126AP4521,102  AV JEAN MOULIN,69.5,2,Appartement,65,4,2372
78146AI717235,1  RUE DU CHEF ST JEAN,57.08,2,Appartement,57,2,2366
78190AK657311,23  AV DU GAL DE GAULLE,62.12,2,Appartement,64,3,2362
78350AT118215,14   RES PARC DU CHATEAU,91.34,2,Appartement,92,4,2361
78190AC2804,7  ALL DES CAPUCINES,107.73,1,Maison,65,3,2362
78126AM471752,33   RES DU BEL EBAT,65.98,2,Appartement,65,3,2372
78372AD3469773,49  AV AUGUSTE RENOIR,48.95,2,Appartement,50,2,2355
78586AR18417,18  RTE DE CORMEILLES,50.26,2,Appartement,52,3,2360
78146AL7485,8  RUE DES VIGNOBLES,91.53,1,Maison,101,5,2366
78152AB41414,2  AV DU VALLON,89.34,1,Maison,106,4,2375
78126AM471209,10   RES DU BEL EBAT,77.67,2,Appartement,78,4,2372
78146AO128107,103  RUE DES LANDES,64.39,2,Appartement,64,3,2366
78146AT4759,24 B RUE LABELONYE,163.42,1,Maison,120,6,2366
78350AT118101,7   RES PARC DU CHATEAU,79.78,2,Appartement,83,4,2361
78418AV288102,5  RUE FELICIEN LESAGE,34.19,2,Appartement,33,2,2369
78190AL1183122,52  RUE DES PONTS,50.91,2,Appartement,49,2,2362
78358AI4753,18  RUE DE SOLFERINO,34.56,1,Appartement,35,2,2359
78350AT118102,7   RES PARC DU CHATEAU,79.75,2,Appartement,78,4,2361
78502AB21418,26  RUE DE PARIS,54.2,2,Appartement,56,3,2368
78418AV288112,5  RUE FELICIEN LESAGE,46.44,2,Appartement,46,2,2369
78124BT349,15  RTE DE CHATOU,17.71,1,Appartement,17,1,2363
78418AV4881,48  RUE PIERRE LOUIS GUYARD,53.7,2,Maison,54,3,2369
78490AM129124,8  RUE MICHEL ANGE,84.5,1,Maison,78,4,2357
78490AH192121,22  RUE DES EBISOIRES,31.33,2,Appartement,32,1,2357
78586AW5422,87  RUE PRESIDENT ROOSEVELT,93.91,1,Appartement,80,4,2360
78146AO3817,61  RUE JULES FERRY,53.96,1,Appartement,53,2,2366
78350AT3115,7  RUE DE VOISINS,74.38,7,Appartement,75,4,2361
78124BP1153,36  RUE DU MOULIN,24.96,2,Appartement,25,1,2363
78372AB17182,10  SQ DES SABLONS,52.42,2,Appartement,52,3,2355
78490AH192186,22  RUE DES EBISOIRES,44.91,2,Appartement,46,2,2357
78650AV16518,19  CHE LA GRANDE PELOUSE,47.69,1,Appartement,44,3,2356
78126AH5338,41  RES STE CLAIRE,52.06,2,Appartement,51,3,2372
78650AV16521,19  CHE LA GRANDE PELOUSE,37.61,1,Appartement,37,2,2356
78490BH67111,39  PL DES OEILLETS,88.81,1,Maison,75,4,2357
78586BN191106,52  AV DE LA REPUBLIQUE,61.75,1,Appartement,62,3,2360
78358AW26520,63  RUE SAINT NICOLAS,49,1,Appartement,30,2,2359
78418AT9812,9  RUE FELICIEN LESAGE,55.09,2,Appartement,58,3,2369
78146AB109753,38  AV GUY DE MAUPASSANT,81.59,1,Appartement,80,3,2366
78418AZ4466,19  PL DE PALFOUR,145.24,1,Maison,94,5,2369
78586AW5651,58  RUE DE STALINGRAD,39.57,1,Appartement,40,2,2360
78358AR3443,48  AV EGLE,69.98,1,Maison,71,4,2359
78586AK419,170 B RUE ROBERT VILLOING,30.38,1,Appartement,30,2,2360
78455AM147,4  ALL DES PEUPLIERS,111.52,1,Maison,248,8,2373
78190AN99211,67  RUE EUGENE LABICHE,76.57,1,Appartement,76,3,2362
78502AH10312,5  RUE JACQUES 2,69.6,1,Appartement,67,3,2368
78358AN4132,7  AV DESAIX,103.07,1,Maison,83,5,2359
78372AL8274,13  AV DE L ABREUVOIR,104.84,2,Appartement,107,4,2355
78586AK15411,88  BD HENRI BARBUSSE,53.72,2,Appartement,48,2,2360
78350AV11279,9001  RES DU VAL DE SEINE,34.26,2,Appartement,32,2,2361
78490AH8723,9  RUE DES EBISOIRES,71.36,2,Appartement,73,3,2357
78490AW44248,68  RUE DU PETIT BOIS,65.36,2,Appartement,68,3,2357
78350AS741717,14  ALL DES HAUTS DIMANCHES,17.12,1,Appartement,18,1,2361
78650AP10748,11  RTE DE CROISSY,76.44,2,Appartement,80,3,2356
78502AH26010,28  RTE DE VERSAILLES,32.25,1,Appartement,30,1,2368
78650AE19724,55  AV DES PAGES,134,1,Appartement,132,3,2356
78311AH29510,64  RUE DENIS PAPIN,38.5,3,Appartement,20,1,2364
78311AO9164,61  RUE GABRIEL PERI,64.13,2,Appartement,64,3,2364
78126AC225436,4   HAU DES PERDRIX,146.14,1,Maison,125,6,2372
7843AD14225,15 B RUE DE MAULE,91.53,2,Appartement,92,4,2376
78490AX4279,14  RUE DU PETIT BONTEMPS,77.92,2,Appartement,75,4,2357
78350AT118144,10   RES PARC DU CHATEAU,105.01,2,Appartement,120,5,2361
78586AH470455,4  AV DU VAL NOTRE DAME,85.93,1,Appartement,80,4,2360
78146AO128112,103  RUE DES LANDES,53.39,2,Appartement,53,3,2366
78224AI466,84  RTE DE SAINT NOM,146.35,1,Maison,181,6,2365
78126AK166542,15  ALL GRANDE TERRE,87.11,1,Appartement,89,4,2372
78146AI60014,7  RUE DE SAHUNE,55.62,2,Appartement,55,2,2366
78165AH693108,6  RUE MAURICE JOUET,28.24,1,Appartement,28,1,2358
78126AE278660,2  ALL DE NORMANDIE,66.7,2,Appartement,65,4,2372
78586AY534112,103  AV MAURICE BERTEAUX,63.24,2,Appartement,63,3,2360
78586AT1440,30  RUE VOLTAIRE,51.78,2,Appartement,52,3,2360
7892AO32342,2  RES TROIS FORETS,58.71,2,Appartement,60,3,2371
78396AB31836,113  AV DE POISSY,55.08,1,Appartement,66,4,2370
78350AW358,16  RUE AUGUSTE RENOIR,106.38,2,Appartement,105,5,2361
78372AB101291,4 B SQ DE VERSAILLES,63.67,2,Appartement,66,4,2355
78372AD107111,7  RES LES ENTREES,66.75,2,Appartement,71,3,2355
78311AO892450,115 B RUE HOCHE,24.69,1,Appartement,24,1,2364
78372AM16310,25  GR GRANDE RUE,74.15,3,Appartement,54,2,2355
7892AN4012,42  RUE DU CHEMIN DE FER,21.46,1,Appartement,25,1,2371
78372AD69235,3  CHE DES MURS DE GRANDCHAMP,65.84,2,Appartement,67,3,2355
78372AE95618,4  RUE DE MARLOW,89.99,2,Appartement,89,4,2355
78126AC225330,7   HAU LES HUPPES,149.28,1,Maison,130,7,2372
78146AO381127,61  RUE JULES FERRY,85.46,1,Appartement,84,4,2366
7892AO32185,10  RES TROIS FORETS,72.31,2,Appartement,72,4,2371
78674AE289702,8  SQ CROZATIER,82,1,Appartement,84,3,2367
78224AA842034,15  ALL DU CHANCELIER SEGUIER,64.93,2,Appartement,65,3,2365
78165AO343101,6  ALL DU MAIL,74.9,2,Appartement,76,4,2358
78233AC73,3   DE GRASSE VILLAGE,125.49,1,Maison,118,4,2377
78358AR3412,48  AV EGLE,69.58,1,Maison,70,4,2359
78490AW541063,19  RUE AUGUSTE RODIN,89.6,1,Maison,87,5,2357
78650AM1621134,30  AV DU GENERAL DE GAULLE,58.99,2,Appartement,59,3,2356
78650AI157,65  RTE DE MONTESSON,36.6,1,Appartement,36,2,2356
78126AL56515,66  AV BOILEAU,65.7,1,Maison,66,4,2372
78650AM1621151,30  AV DU GENERAL DE GAULLE,69.65,2,Appartement,69,4,2356
78586AM1101,107  AV DU GENERAL DE GAULLE,51.36,2,Appartement,50,2,2360
78146AT5544,21  RUE DU GENERAL COLIN,28.76,1,Appartement,30,2,2366
78165AK5318,3  RUE DES PINSONS,30.13,1,Appartement,30,1,2358
78372AH1934,11  RUE THIBAULT,62,2,Appartement,60,3,2355
78586BP2131,68  AV JULES FERRY,75.26,2,Appartement,74,5,2360
78490AH564,4  RUE SAINT EXUPERY,70.92,2,Appartement,78,3,2357
78358AW1059,18  RUE DU TIR,60.26,2,Appartement,62,3,2359
78350AZ603,3  RUE DU PROFESSEUR TUFFIER,36.55,1,Appartement,36,2,2361
78372AI219,26  AV DE ST GERMAIN,64.49,2,Appartement,65,3,2355
7892AB25405,80  QUAI BOISSY D ANGLAS,57.64,2,Appartement,57,3,2371
78372AD3941076,5  ALL ALFRED SISLEY,72.22,2,Appartement,75,3,2355
78586AE259202,24  PROM MAXIME GORKI,68.64,2,Appartement,68,3,2360
78586BP37810,175  AV DE LA REPUBLIQUE,63.99,1,Appartement,63,3,2360
78311AK3315,97  BD EMILE ZOLA,53.01,1,Appartement,54,3,2364
78490AV137309,3  RUE D ANJOU,59.49,2,Appartement,63,2,2357
78165AO343296,7  ALL DE L AQUEDUC,74.4,2,Appartement,74,4,2358
78146AI14016,15  RUE ESTHER LACROIX,61.03,2,Appartement,61,3,2366
78311AP22618,19  AV CHARLES DE GAULLE,39.41,2,Appartement,39,2,2364
78455AA552,1  RUE DU CHANOINE ZELLER,30.85,1,Appartement,45,2,2373
78372AH13519,10  RUE WILLY BLUMENTHAL,12.87,1,Appartement,10,1,2355
78586AV73228,82  RUE PRESIDENT ROOSEVELT,33.07,1,Appartement,34,1,2360
7843AC71521,32  SQ DES MARRONNIERS,25.13,1,Appartement,25,1,2376
78358AT86214,3  AV PASCAL,73.92,3,Appartement,74,4,2359
78650AM1621096,4  RUE VILLEBOIS MAREUIL,67.15,2,Appartement,67,4,2356
78502AH4841,13  RTE DE VERSAILLES,53,2,Appartement,55,2,2368
78586AM2648,133  AV DU GENERAL DE GAULLE,58.83,1,Appartement,59,3,2360
78311AH73323,41  RUE DE CHAMPAGNE,46.14,2,Appartement,45,3,2364
78358AV5214,94  RUE JEAN MERMOZ,61.55,2,Appartement,61,3,2359
78650AP79112,9 B RTE DE CROISSY,72.2,2,Appartement,72,4,2356
78490AX4135,7  RUE DU PETIT BONTEMPS,76.91,2,Appartement,75,4,2357
78586BK24523,84 B AV DE TOBROUK,83.31,2,Appartement,85,5,2360
78358AE1098,4  AV ADRIENNE LECOUVREUR,47.15,1,Appartement,50,2,2359
78311AR61052,4  RUE GAY LUSSAC,19.49,1,Appartement,22,1,2364
78146AO15424,137  RUE DES LANDES,32.89,1,Appartement,30,1,2366
78146AI80551,29  RTE DE CARRIERES S SEINE,64.52,2,Appartement,61,4,2366
78311AR57211,80  PL ANDRE MALRAUX,19.24,1,Appartement,19,1,2364
78502AB361,43  RUE DE PARIS,88.33,3,Appartement,92,5,2368
78490AY449,22  RUE LUCHINO VISCONTI,71.8,1,Maison,72,3,2357
78586AW2751208,5  PL NATIONALE,66.91,1,Appartement,68,3,2360
7892AE78208,14  COTE DE LA JONCHERE,93.66,1,Appartement,93,4,2371
78358AI466197,24  RUE MASSON,15.21,1,Appartement,14,1,2359
78586AV48841,4  RUE EDISON,53.36,2,Appartement,53,3,2360
78586AY2942,39  AV PASTEUR,35.51,1,Appartement,36,2,2360
78586AV76,36  RUE PRESIDENT ROOSEVELT,44.25,1,Appartement,65,4,2360
7843AA1295,5  RUE DE LA CROIX BLANCHE,131.27,1,Maison,140,6,2376
78586AE9053,32  RUE DE SAINT EXUPERY,88.61,1,Appartement,84,4,2360
78650AP10749,11  RTE DE CROISSY,77.64,2,Appartement,77,3,2356
78571AN953001,9   LES CEDRES,111.23,1,Appartement,103,3,2374
78418AV1532,7  AV MAL DE L DE TASSIGNY,63.14,2,Appartement,65,4,2369
78311AR6821,10 B AV JEAN JACQUES ROUSSEAU,18.45,1,Appartement,18,1,2364
78490AZ31834,388  AV DES SABLONS,78.59,1,Appartement,79,4,2357
78586AW562140,4  RUE SUGER,55.14,1,Appartement,54,2,2360
78571AN952015,2   LES BRUYERES,129.42,1,Appartement,128,5,2374
78358AL25411,28  RUE DES COTES,38.81,2,Appartement,39,1,2359
78146AL10901,29  RUE ALBERT JOLY,35.64,2,Appartement,37,2,2366
78586BP3225,7  RUE D ALSACE,51.45,2,Appartement,52,3,2360
78190AK620161,3  ALL DU CLOS DE LA CROIX,37.02,1,Appartement,37,1,2362
78358AL16312,13  RUE DU MARECHAL FOCH,66.3,3,Appartement,69,3,2359
78146AB109612,100 B RUE DES VIGNOBLES,60.49,2,Appartement,60,2,2366
78418AI100816,13  RUE SAINTE HONORINE,93.12,2,Appartement,93,5,2369
78490AH8675,7  RUE DES EBISOIRES,72.85,2,Appartement,73,3,2357
78311AP542116,26  RUE GAMBETTA,81.12,2,Appartement,81,4,2364
78358AI466198,24  RUE MASSON,42.29,1,Appartement,43,2,2359
78146AI717193,8  PL DU GEN DE GAULLE,51.31,2,Appartement,50,2,2366
78586BM31810,9 B AV DE LA REPUBLIQUE,66.51,1,Appartement,73,4,2360
78146AB1109635,30  AV GUY DE MAUPASSANT,37.96,2,Appartement,39,1,2366
78146AO157151,155  RUE DES LANDES,53.51,2,Appartement,52,3,2366
78455AA832,38  RUE ANDRE LE BOURBLANC,53.27,2,Appartement,52,2,2373
78311AW2692,21  RUE EDISON,66.18,1,Maison,54,3,2364
78165AE295210,3  RUE TRISTAN BERNARD,64.17,2,Appartement,63,4,2358
78372AC6711303,18  AV DE L EUROPE,88.41,2,Appartement,90,4,2355
78124CA22346,3  RUE ERIC TABARLY,67.05,1,Appartement,67,3,2363
78190AN9932,81  RUE EUGENE LABICHE,52.36,1,Appartement,51,2,2362
78311AW1263,129  RES 129 RUE LAVOISIER,61.19,2,Appartement,59,4,2364
78165AM47313,1  RES LE VILLAGE,63.82,2,Appartement,63,2,2358
78350AT112203,9001  RES DAUPHINE,121.21,2,Appartement,120,4,2361
78146AB1109450,15  RUE AUGUSTE RENOIR,31.79,2,Appartement,32,1,2366
78190AK620243,13  ALL DU CLOS DE LA CROIX,171.69,1,Appartement,177,6,2362
78358AI2623,19  RUE DU MESNIL,27.75,1,Appartement,19,1,2359
78165AC2966,5  AV MONTAIGNE,57,2,Appartement,54,3,2358
78490BC129208,13  RUE DES PEUPLIERS,73.36,2,Appartement,72,4,2357
78650AN32746,13  RUE DU MARECHAL JOFFRE,38.88,1,Appartement,39,2,2356
7892AL517,3  RUE MARTIN,63.76,2,Appartement,62,2,2371
78650AP11561,22  RUE DE VERDUN,58.94,2,Appartement,59,3,2356
78146AT1463,31  AV DU MAL FOCH,115.02,2,Maison,133,5,2366
78126AB562654,102   RES ELYSEE 2,18.43,1,Appartement,21,1,2372
78311AI3181,433  RUE AMBROISE PARE,106.1,1,Maison,105,4,2364
78350AW4516,2  CHE DES GRANDS PRES,119.81,2,Appartement,122,4,2361
78126AH250105,16  AV DE CIRCOURT,119.24,1,Appartement,119,5,2372
78311AI3185,433  RUE AMBROISE PARE,95.05,1,Maison,89,4,2364
78586AM2679,6  RUE PABLO PICASSO,59,1,Appartement,59,3,2360
78311AO1008105,3  CHE DES ECOLIERS,34.2,1,Appartement,35,2,2364
78311AO32721,57  BD HENRI BARBUSSE,27.84,2,Appartement,28,2,2364
78490AI12432,49  RUE DE LA GARE,62.24,1,Appartement,61,3,2357
78311AO70935,35  RUE CAMILLE PELLETAN,35.65,2,Appartement,33,2,2364
78311AD7667,33  RUE EMILE COMBES,89.69,1,Appartement,90,4,2364
78586AY29713,10  AV CARNOT,84.54,2,Appartement,84,4,2360
78358AW47712,93  AV GENERAL DE GAULLE,63.2,2,Appartement,62,4,2359
78650AE207163,22  RUE DU PETIT MONTESSON,101.19,1,Appartement,102,4,2356
78358AM31319,18  AV GENERAL DE GAULLE,55.48,2,Appartement,58,3,2359
78358AP412,41  AV EGLE,100.16,3,Appartement,94,5,2359
78126AC225369,5   HAU LES MILANS,142.39,1,Maison,135,6,2372
78372AD3941115,10  ALL VAN GOGH,100.37,2,Appartement,101,5,2355
78190AK2555,4 B RUE DES GABILLONS,27.29,1,Appartement,32,1,2362
78586AW33018,2  RUE BORDIN,51.33,1,Appartement,51,2,2360
78358AE1706,9001  SQ LE KAIN,49.39,2,Appartement,48,3,2359
78490AH191235,24  RUE DES EBISOIRES,30.82,2,Appartement,32,1,2357
78358AN75303,3  AV VERGNIAUD,90.11,2,Appartement,86,4,2359
78418AV1343,28  BD DE LA REPUBLIQUE,21.08,2,Maison,60,3,2369
78650AN4916,20  PL DU MARCHE,36.58,2,Appartement,39,4,2356
78490AW44478,48  RUE DU PETIT BOIS,78.8,2,Appartement,79,4,2357
78224AK1251084,12  RTE DE SAINT NOM,113.84,2,Appartement,115,5,2365
78358AW27619,11  RUE DE L ENTENTE CORDIALE,76.85,2,Appartement,76,4,2359
78146AT95111,3  RUE DES ECOLES,104.6,1,Appartement,104,5,2366
78124BC4086,1  RUE JEAN ANOUILH,81.91,1,Appartement,82,4,2363
78586AW3385,23  RUE DE L EGLISE,87.96,1,Appartement,96,4,2360
78586AV7123,78  RUE PRESIDENT ROOSEVELT,38.03,1,Appartement,41,2,2360
78372AD3941039,6  ALL VAN GOGH,83.27,2,Appartement,83,4,2355
78372AC21751,59  RUE HENRI BEQUE,118.87,2,Appartement,117,3,2355
78124CA227185,1  RUE GEORGES BERNANOS,119.23,2,Appartement,119,5,2363
78455AK305,9004   LA TUILERIE BIGNON,149,1,Maison,148,7,2373
78224AL161,40  RUE JEAN MERMOZ,50.9,3,Appartement,58,2,2365
78372AH68312,1  RUE FRANC SERGENT,67.65,1,Appartement,85,4,2355
78586BC223178,106  RUE DE LA PAIX,69.11,2,Appartement,69,4,2360
78311AP8821031,46  RUE HOCHE,81.5,1,Appartement,78,4,2364
78126AE278807,1  ALL D ALSACE,78.63,2,Appartement,77,5,2372
78502AB46226,61  RUE DU VAL ANDRE,67.1,2,Appartement,66,4,2368
78586AZ509206,29  RUE LEBON,55.19,2,Appartement,56,3,2360
78586BC223231,102  RUE DE LA PAIX,67.17,2,Appartement,69,4,2360
78358AE17034,9001  SQ LE KAIN,50.13,2,Appartement,48,3,2359
